t,S1,S2,S3,E1,E2,E3,Ev,Eq,Sp,Sq,Ep_q,void,gamma,G,nu,Sy,M,Group
1.24,-3123.85228544081,-100000,-100000,-0.0038,0.00349378480439195,0.00349378480439195,0.0031875696087839,0.00486252320295841,67707.9507618136,96876.1477145592,0.00518544369530983,0.504788982189385,0.00518544369530983,100000000,0.25,100000,0.577350269189626,1
1.26,21876.1477145592,-100000,-100000,-0.0037,0.00346878480439195,0.00346878480439195,0.0032375696087839,0.0047791898696256,59374.6174284803,121876.147714559,0.00518544369530983,0.504864223519512,0.00518544369530983,100000000,0.25,100000,0.577350269189626,1
1.28,32852.7991554105,-100000,-100000,-0.0036,0.0034433408653784,0.0034433408653784,0.0032866817307568,0.00469556057695046,55715.7336148632,132852.799155411,0.00523248414984936,0.504938132409705,0.00523248414984936,100000000,0.25,100000,0.577350269189626,1
1.3,32852.7991554105,-100000,-100000,-0.0035,0.00341754943704786,0.00341754943704786,0.00333509887409572,0.00461169962473067,55715.7336148632,132852.799155411,0.00531634510206972,0.50501099897896,0.00531634510206972,100000000,0.25,100000,0.577350269189626,1
1.32,32852.7991554105,-100000,-100000,-0.0034,0.00339175800871732,0.00339175800871732,0.00338351601743464,0.00452783867251091,55715.7336148632,132852.79915541,0.00540020605429008,0.505083869076291,0.00540020605429008,100000000,0.25,100000,0.577350269189626,1
1.34,32852.7991554105,-100000,-100000,-0.0033,0.00336596658038678,0.00336596658038678,0.00343193316077357,0.00444397772029116,55715.7336148632,132852.79915541,0.00548406700651044,0.505156742701869,0.00548406700651044,100000000,0.25,100000,0.577350269189626,1
1.36,32852.7991554105,-100000,-100000,-0.0032,0.00334017515205624,0.00334017515205624,0.00348035030411249,0.00436011676807145,55715.7336148632,132852.799155411,0.00556792795873079,0.505229619855866,0.00556792795873079,100000000,0.25,100000,0.577350269189626,1
1.38,32852.7991554105,-100000,-100000,-0.0031,0.00331438372372571,0.00331438372372571,0.00352876744745141,0.00427625581585175,55715.7336148632,132852.799155411,0.00565178891095115,0.505302500538451,0.00565178891095115,100000000,0.25,100000,0.577350269189626,1
1.4,32852.7991554105,-100000,-100000,-0.003,0.00328859229539517,0.00328859229539517,0.00357718459079033,0.00419239486363209,55715.7336148632,132852.799155411,0.00573564986317151,0.505375384749797,0.00573564986317151,100000000,0.25,100000,0.577350269189626,1
1.42,32852.7991554105,-100000,-100000,-0.0029,0.00326280086706463,0.00326280086706463,0.00362560173412926,0.00410853391141245,55715.7336148632,132852.799155411,0.00581951081539187,0.505448272490073,0.00581951081539187,100000000,0.25,100000,0.577350269189626,1
1.44,32852.7991554105,-100000,-100000,-0.0028,0.00323700943873409,0.00323700943873409,0.00367401887746818,0.00402467295919284,55715.7336148632,132852.799155411,0.00590337176761223,0.505521163759451,0.00590337176761223,100000000,0.25,100000,0.577350269189626,1
1.46,32852.7991554105,-100000,-100000,-0.0027,0.00321121801040355,0.00321121801040355,0.0037224360208071,0.00394081200697326,55715.7336148632,132852.799155411,0.00598723271983259,0.505594058558101,0.00598723271983259,100000000,0.25,100000,0.577350269189626,1
1.48,32852.7991554105,-100000,-100000,-0.0026,0.00318542658207301,0.00318542658207301,0.00377085316414603,0.00385695105475372,55715.7336148632,132852.799155411,0.00607109367205295,0.505666956886194,0.00607109367205295,100000000,0.25,100000,0.577350269189626,1
1.5,32852.7991554105,-100000,-100000,-0.0025,0.00315963515374247,0.00315963515374247,0.00381927030748495,0.00377309010253421,55715.7336148632,132852.799155411,0.00615495462427331,0.505739858743902,0.00615495462427331,100000000,0.25,100000,0.577350269189626,1
1.52,32852.7991554105,-100000,-100000,-0.0024,0.00313384372541194,0.00313384372541193,0.00386768745082387,0.00368922915031475,55715.7336148632,132852.799155411,0.00623881557649367,0.505812764131395,0.00623881557649367,100000000,0.25,100000,0.577350269189626,1
1.54,32852.7991554105,-100000,-100000,-0.0023,0.0031080522970814,0.0031080522970814,0.00391610459416279,0.00360536819809532,55715.7336148632,132852.799155411,0.00632267652871402,0.505885673048844,0.00632267652871402,100000000,0.25,100000,0.577350269189626,1
1.56,32852.7991554105,-100000,-100000,-0.0022,0.00308226086875086,0.00308226086875086,0.00396452173750172,0.00352150724587594,55715.7336148632,132852.799155411,0.00640653748093438,0.50595858549642,0.00640653748093438,100000000,0.25,100000,0.577350269189626,1
1.58,32852.7991554105,-100000,-100000,-0.0021,0.00305646944042032,0.00305646944042032,0.00401293888084064,0.00343764629365661,55715.7336148632,132852.79915541,0.00649039843315474,0.506031501474294,0.00649039843315474,100000000,0.25,100000,0.577350269189626,1
1.6,32852.7991554105,-100000,-100000,-0.002,0.00303067801208978,0.00303067801208978,0.00406135602417956,0.00335378534143732,55715.7336148632,132852.79915541,0.0065742593853751,0.506104420982637,0.0065742593853751,100000000,0.25,100000,0.577350269189626,1
1.62,32852.7991554105,-100000,-100000,-0.0019,0.00300488658375924,0.00300488658375924,0.00410977316751848,0.0032699243892181,55715.7336148632,132852.79915541,0.00665812033759546,0.506177344021619,0.00665812033759546,100000000,0.25,100000,0.577350269189626,1
1.64,32852.7991554104,-100000,-100000,-0.0018,0.0029790951554287,0.0029790951554287,0.00415819031085741,0.00318606343699893,55715.7336148632,132852.79915541,0.00674198128981582,0.506250270591413,0.00674198128981582,100000000,0.25,100000,0.577350269189626,1
1.66,32852.7991554104,-100000,-100000,-0.0017,0.00295330372709816,0.00295330372709816,0.00420660745419633,0.00310220248477983,55715.7336148632,132852.79915541,0.00682584224203618,0.506323200692187,0.00682584224203618,100000000,0.25,100000,0.577350269189626,1
1.68,32852.7991554104,-100000,-100000,-0.0016,0.00292751229876763,0.00292751229876762,0.00425502459753525,0.00301834153256079,55715.7336148632,132852.79915541,0.00690970319425654,0.506396134324115,0.00690970319425654,100000000,0.25,100000,0.577350269189626,1
1.7,32852.7991554104,-100000,-100000,-0.0015,0.00290172087043709,0.00290172087043709,0.00430344174087417,0.00293448058034184,55715.7336148632,132852.79915541,0.0069935641464769,0.506469071487366,0.0069935641464769,100000000,0.25,100000,0.577350269189626,1
1.72,32852.7991554104,-100000,-100000,-0.0014,0.00287592944210655,0.00287592944210655,0.0043518588842131,0.00285061962812296,55715.7336148632,132852.79915541,0.00707742509869726,0.506542012182112,0.00707742509869726,100000000,0.25,100000,0.577350269189626,1
1.74,32852.7991554105,-100000,-100000,-0.0013,0.00285013801377601,0.00285013801377601,0.00440027602755202,0.00276675867590418,55715.7336148632,132852.79915541,0.00716128605091762,0.506614956408523,0.00716128605091762,100000000,0.25,100000,0.577350269189626,1
1.76,32852.7991554105,-100000,-100000,-0.0012,0.00282434658544547,0.00282434658544547,0.00444869317089094,0.00268289772368549,55715.7336148632,132852.79915541,0.00724514700313797,0.506687904166771,0.00724514700313797,100000000,0.25,100000,0.577350269189626,1
1.78,32852.7991554105,-100000,-100000,-0.0011,0.00279855515711493,0.00279855515711493,0.00449711031422987,0.00259903677146691,55715.7336148632,132852.79915541,0.00732900795535833,0.506760855457026,0.00732900795535833,100000000,0.25,100000,0.577350269189626,1
1.8,32852.7991554105,-100000,-100000,-0.000999999999999999,0.00277276372878439,0.00277276372878439,0.00454552745756879,0.00251517581924845,55715.7336148632,132852.79915541,0.00741286890757869,0.50683381027946,0.00741286890757869,100000000,0.25,100000,0.577350269189626,1
1.82,32852.7991554105,-100000,-100000,-0.0009,0.00274697230045386,0.00274697230045385,0.00459394460090771,0.00243131486703012,55715.7336148632,132852.79915541,0.00749672985979905,0.506906768634243,0.00749672985979905,100000000,0.25,100000,0.577350269189626,1
1.84,32852.7991554104,-100000,-100000,-0.0008,0.00272118087212332,0.00272118087212332,0.00464236174424663,0.00234745391481194,55715.7336148632,132852.79915541,0.00758059081201941,0.506979730521548,0.00758059081201941,100000000,0.25,100000,0.577350269189626,1
1.86,32852.7991554104,-100000,-100000,-0.0007,0.00269538944379278,0.00269538944379278,0.00469077888758556,0.00226359296259391,55715.7336148632,132852.79915541,0.00766445176423977,0.507052695941543,0.00766445176423977,100000000,0.25,100000,0.577350269189626,1
1.88,32852.7991554104,-100000,-100000,-0.0006,0.00266959801546224,0.00266959801546224,0.00473919603092448,0.00217973201037607,55715.7336148632,132852.79915541,0.00774831271646013,0.507125664894402,0.00774831271646013,100000000,0.25,100000,0.577350269189626,1
1.9,32852.7991554104,-100000,-100000,-0.0005,0.0026438065871317,0.0026438065871317,0.0047876131742634,0.00209587105815843,55715.7336148632,132852.79915541,0.00783217366868049,0.507198637380294,0.00783217366868049,100000000,0.25,100000,0.577350269189626,1
1.92,32852.7991554104,-100000,-100000,-0.0004,0.00261801515880116,0.00261801515880116,0.00483603031760232,0.00201201010594101,55715.7336148632,132852.79915541,0.00791603462090085,0.507271613399392,0.00791603462090085,100000000,0.25,100000,0.577350269189626,1
1.94,32852.7991554105,-100000,-100000,-0.0003,0.00259222373047062,0.00259222373047062,0.00488444746094125,0.00192814915372385,55715.7336148632,132852.79915541,0.00799989557312121,0.507344592951865,0.00799989557312121,100000000,0.25,100000,0.577350269189626,1
1.96,32852.7991554105,-100000,-100000,-0.0002,0.00256643230214009,0.00256643230214008,0.00493286460428017,0.00184428820150699,55715.7336148632,132852.79915541,0.00808375652534156,0.507417576037885,0.00808375652534156,100000000,0.25,100000,0.577350269189626,1
1.98,32852.7991554105,-100000,-100000,-9.9999999999999e-05,0.00254064087380955,0.00254064087380954,0.00498128174761909,0.00176042724929045,55715.7336148632,132852.79915541,0.00816761747756193,0.507490562657623,0.00816761747756193,100000000,0.25,100000,0.577350269189626,1
2,32852.7991554105,-100000,-100000,7.9959910220806e-19,0.00251484944547901,0.00251484944547901,0.00502969889095801,0.0016765662970743,55715.7336148632,132852.79915541,0.00825147842978228,0.50756355281125,0.00825147842978228,100000000,0.25,100000,0.577350269189626,1
2.02,32852.7991554105,-100000,-100000,0.000100000000000001,0.00248905801714847,0.00248905801714847,0.00507811603429694,0.00159270534485859,55715.7336148632,132852.79915541,0.00833533938200264,0.507636546498938,0.00833533938200264,100000000,0.25,100000,0.577350269189626,1
2.04,32852.7991554104,-100000,-100000,0.000200000000000001,0.00246326658881793,0.00246326658881793,0.00512653317763586,0.00150884439264339,55715.7336148632,132852.79915541,0.008419200334223,0.507709543720857,0.008419200334223,100000000,0.25,100000,0.577350269189626,1
2.06,32852.7991554104,-100000,-100000,0.000300000000000001,0.00243747516048739,0.00243747516048739,0.00517495032097478,0.00142498344042881,55715.7336148632,132852.79915541,0.00850306128644336,0.507782544477179,0.00850306128644336,100000000,0.25,100000,0.577350269189626,1
2.08,32852.7991554104,-100000,-100000,0.000400000000000001,0.00241168373215685,0.00241168373215685,0.00522336746431371,0.00134112248821494,55715.7336148632,132852.79915541,0.00858692223866372,0.507855548768074,0.00858692223866372,100000000,0.25,100000,0.577350269189626,1
2.1,32852.7991554104,-100000,-100000,0.000500000000000001,0.00238589230382631,0.00238589230382631,0.00527178460765263,0.00125726153600195,55715.7336148632,132852.79915541,0.00867078319088408,0.507928556593714,0.00867078319088408,100000000,0.25,100000,0.577350269189626,1
2.12,32852.7991554104,-100000,-100000,0.000600000000000001,0.00236010087549578,0.00236010087549577,0.00532020175099155,0.00117340058379,55715.7336148632,132852.79915541,0.00875464414310444,0.50800156795427,0.00875464414310444,100000000,0.25,100000,0.577350269189626,1
2.14,32852.7991554105,-100000,-100000,0.000699999999999999,0.00233430944716524,0.00233430944716524,0.00536861889433047,0.00108953963157936,55715.7336148632,132852.79915541,0.0088385050953248,0.508074582849913,0.0088385050953248,100000000,0.25,100000,0.577350269189626,1
2.16,32852.7991554105,-100000,-100000,0.000800000000000001,0.0023085180188347,0.0023085180188347,0.0054170360376694,0.00100567867937033,55715.7336148632,132852.79915541,0.00892236604754516,0.508147601280814,0.00892236604754516,100000000,0.25,100000,0.577350269189626,1
2.18,32852.7991554105,-100000,-100000,0.000899999999999998,0.00228272659050416,0.00228272659050416,0.00546545318100832,0.000921817727163359,55715.7336148632,132852.79915541,0.00900622699976551,0.508220623247145,0.00900622699976551,100000000,0.25,100000,0.577350269189626,1
2.2,32852.7991554105,-100000,-100000,0.001,0.00225693516217362,0.00225693516217362,0.00551387032434724,0.000837956774959068,55715.7336148632,132852.79915541,0.00909008795198588,0.508293648749076,0.00909008795198588,100000000,0.25,100000,0.577350269189626,1
2.22,32852.7991554105,-100000,-100000,0.0011,0.00223114373384308,0.00223114373384308,0.00556228746768616,0.000754095822758356,55715.7336148632,132852.79915541,0.00917394890420623,0.508366677786779,0.00917394890420623,100000000,0.25,100000,0.577350269189626,1
2.24,32852.7991554104,-100000,-100000,0.0012,0.00220535230551254,0.00220535230551254,0.00561070461102509,0.000670234870562556,55715.7336148632,132852.79915541,0.0092578098564266,0.508439710360425,0.0092578098564266,100000000,0.25,100000,0.577350269189626,1
2.26,32852.7991554104,-100000,-100000,0.0013,0.00217956087718201,0.002179560877182,0.00565912175436401,0.000586373918373786,55715.7336148632,132852.79915541,0.00934167080864695,0.508512746470186,0.00934167080864695,100000000,0.25,100000,0.577350269189626,1
2.28,32852.7991554104,-100000,-100000,0.0014,0.00215376944885147,0.00215376944885146,0.00570753889770293,0.000502512966195555,55715.7336148632,132852.79915541,0.00942553176086731,0.508585786116231,0.00942553176086731,100000000,0.25,100000,0.577350269189626,1
2.3,32852.7991554104,-100000,-100000,0.0015,0.00212797802052093,0.00212797802052093,0.00575595604104185,0.000418652014034205,55715.7336148632,132852.79915541,0.00950939271308767,0.508658829298734,0.00950939271308767,100000000,0.25,100000,0.577350269189626,1
2.32,32852.7991554104,-100000,-100000,0.0016,0.00210218659219039,0.00210218659219039,0.00580437318438078,0.000334791061902413,55715.7336148632,132852.79915541,0.00959325366530803,0.508731876017864,0.00959325366530803,100000000,0.25,100000,0.577350269189626,1
2.34,32852.7991554105,-100000,-100000,0.0017,0.00207639516385985,0.00207639516385985,0.0058527903277197,0.000250930109829824,55715.7336148632,132852.79915541,0.00967711461752839,0.508804926273793,0.00967711461752839,100000000,0.25,100000,0.577350269189626,1
2.36,32852.7991554105,-100000,-100000,0.0018,0.00205060373552931,0.00205060373552931,0.00590120747105862,0.000167069157905578,55715.7336148632,132852.79915541,0.00976097556974875,0.508877980066693,0.00976097556974875,100000000,0.25,100000,0.577350269189626,1
2.38,32852.7991554105,-100000,-100000,0.0019,0.00202481230719877,0.00202481230719877,0.00594962461439755,8.32082065782109e-05,55715.7336148632,132852.79915541,0.00984483652196911,0.508951037396734,0.00984483652196911,100000000,0.25,100000,0.577350269189626,1
2.4,32852.7991554105,-100000,-100000,0.002,0.00199902087886823,0.00199902087886823,0.00599804175773647,6.52974161301104e-07,55715.7336148632,132852.79915541,0.00992869747418947,0.509024098264088,0.00992869747418947,100000000,0.25,100000,0.577350269189626,1
2.42,32852.7991554105,-100000,-100000,0.0021,0.0019732294505377,0.00197322945053769,0.00604645890107539,8.45137013930837e-05,55715.7336148632,132852.79915541,0.0100125584264098,0.509097162668926,0.0100125584264098,100000000,0.25,100000,0.577350269189626,1
2.44,32852.7991554104,-100000,-100000,0.0022,0.00194743802220716,0.00194743802220716,0.00609487604441431,0.000168374652741065,55715.7336148632,132852.79915541,0.0100964193786302,0.50917023061142,0.0100964193786302,100000000,0.25,100000,0.577350269189626,1
2.46,32852.7991554104,-100000,-100000,0.0023,0.00192164659387662,0.00192164659387662,0.00614329318775323,0.000252235604669126,55715.7336148632,132852.79915541,0.0101802803308505,0.50924330209174,0.0101802803308505,100000000,0.25,100000,0.577350269189626,1
2.48,32852.7991554104,-100000,-100000,0.0024,0.00189585516554608,0.00189585516554608,0.00619171033109216,0.000336096556743052,55715.7336148632,132852.79915541,0.0102641412830709,0.509316377110058,0.0102641412830709,100000000,0.25,100000,0.577350269189626,1
2.5,32852.7991554104,-100000,-100000,0.0025,0.00187006373721554,0.00187006373721554,0.00624012747443108,0.00041995750887546,55715.7336148632,132852.79915541,0.0103480022352913,0.509389455666545,0.0103480022352913,100000000,0.25,100000,0.577350269189626,1
2.52,32852.7991554104,-100000,-100000,0.0026,0.001844272308885,0.001844272308885,0.00628854461777,0.000503818461037148,55715.7336148632,132852.79915541,0.0104318631875116,0.509462537761374,0.0104318631875116,100000000,0.25,100000,0.577350269189626,1
2.54,32852.7991554105,-100000,-100000,0.0027,0.00181848088055446,0.00181848088055446,0.00633696176110893,0.00058767941321558,55715.7336148632,132852.79915541,0.010515724139732,0.509535623394714,0.010515724139732,100000000,0.25,100000,0.577350269189626,1
2.56,32852.7991554105,-100000,-100000,0.0028,0.00179268945222393,0.00179268945222392,0.00638537890444785,0.000671540365404484,55715.7336148632,132852.79915541,0.0105995850919523,0.509608712566737,0.0105995850919523,100000000,0.25,100000,0.577350269189626,1
2.58,32852.7991554105,-100000,-100000,0.0029,0.00176689802389339,0.00176689802389339,0.00643379604778677,0.000755401317600371,55715.7336148632,132852.79915541,0.0106834460441727,0.509681805277615,0.0106834460441727,100000000,0.25,100000,0.577350269189626,1
2.6,32852.7991554105,-100000,-100000,0.003,0.00174110659556285,0.00174110659556285,0.00648221319112569,0.00083926226980115,55715.7336148632,132852.79915541,0.0107673069963931,0.509754901527519,0.0107673069963931,100000000,0.25,100000,0.577350269189626,1
2.62,32852.7991554105,-100000,-100000,0.0031,0.00171531516723231,0.00171531516723231,0.00653063033446462,0.000923123222005485,55715.7336148632,132852.79915541,0.0108511679486134,0.50982800131662,0.0108511679486134,100000000,0.25,100000,0.577350269189626,1
2.64,32852.7991554104,-100000,-100000,0.0032,0.00168952373890177,0.00168952373890177,0.00657904747780354,0.00100698417421249,55715.7336148632,132852.79915541,0.0109350289008338,0.50990110464509,0.0109350289008338,100000000,0.25,100000,0.577350269189626,1
2.66,32852.7991554104,-100000,-100000,0.0033,0.00166373231057123,0.00166373231057123,0.00662746462114246,0.00109084512642155,55715.7336148632,132852.79915541,0.0110188898530541,0.509974211513099,0.0110188898530541,100000000,0.25,100000,0.577350269189626,1
2.68,32852.7991554104,-100000,-100000,0.0034,0.00163794088224069,0.00163794088224069,0.00667588176448138,0.00117470607863222,55715.7336148632,132852.79915541,0.0111027508052745,0.51004732192082,0.0111027508052745,100000000,0.25,100000,0.577350269189626,1
2.7,32852.7991554104,-100000,-100000,0.0035,0.00161214945391015,0.00161214945391015,0.00672429890782031,0.00125856703084418,55715.7336148632,132852.79915541,0.0111866117574949,0.510120435868424,0.0111866117574949,100000000,0.25,100000,0.577350269189626,1
2.72,32852.7991554104,-100000,-100000,0.0036,0.00158635802557962,0.00158635802557961,0.00677271605115923,0.00134242798305719,55715.7336148632,132852.79915541,0.0112704727097152,0.510193553356083,0.0112704727097152,100000000,0.25,100000,0.577350269189626,1
2.74,32852.7991554105,-100000,-100000,0.0037,0.00156056659724908,0.00156056659724908,0.00682113319449815,0.00142628893527107,55715.7336148632,132852.79915541,0.0113543336619356,0.510266674383966,0.0113543336619356,100000000,0.25,100000,0.577350269189626,1
2.76,32852.7991554105,-100000,-100000,0.0038,0.00153477516891854,0.00153477516891854,0.00686955033783707,0.00151014988748566,55715.7336148632,132852.79915541,0.0114381946141559,0.510339798952247,0.0114381946141559,100000000,0.25,100000,0.577350269189626,1
2.78,32852.7991554105,-100000,-100000,0.0039,0.001508983740588,0.001508983740588,0.006917967481176,0.00159401083970087,55715.7336148632,132852.79915541,0.0115220555663763,0.510412927061096,0.0115220555663763,100000000,0.25,100000,0.577350269189626,1
2.8,32852.7991554105,-100000,-100000,0.004,0.00148319231225746,0.00148319231225746,0.00696638462451492,0.00167787179191658,55715.7336148632,132852.79915541,0.0116059165185966,0.510486058710685,0.0116059165185966,100000000,0.25,100000,0.577350269189626,1
2.82,32852.7991554105,-100000,-100000,0.0041,0.00145740088392692,0.00145740088392692,0.00701480176785384,0.00176173274413274,55715.7336148632,132852.79915541,0.011689777470817,0.510559193901185,0.011689777470817,100000000,0.25,100000,0.577350269189626,1
2.84,32852.7991554104,-100000,-100000,0.0042,0.00143160945559638,0.00143160945559638,0.00706321891119276,0.00184559369634928,55715.7336148632,132852.79915541,0.0117736384230374,0.510632332632768,0.0117736384230374,100000000,0.25,100000,0.577350269189626,1
2.86,32852.7991554104,-100000,-100000,0.0043,0.00140581802726584,0.00140581802726584,0.00711163605453169,0.00192945464856616,55715.7336148632,132852.79915541,0.0118574993752577,0.510705474905605,0.0118574993752577,100000000,0.25,100000,0.577350269189626,1
2.88,32852.7991554104,-100000,-100000,0.0044,0.00138002659893531,0.00138002659893531,0.00716005319787061,0.00201331560078332,55715.7336148632,132852.79915541,0.0119413603274781,0.510778620719868,0.0119413603274781,100000000,0.25,100000,0.577350269189626,1
2.9,32852.7991554104,-100000,-100000,0.0045,0.00135423517060477,0.00135423517060477,0.00720847034120953,0.00209717655300074,55715.7336148632,132852.79915541,0.0120252212796984,0.510851770075728,0.0120252212796984,100000000,0.25,100000,0.577350269189626,1
2.92,32852.7991554104,-100000,-100000,0.0046,0.00132844374227423,0.00132844374227423,0.00725688748454846,0.00218103750521838,55715.7336148632,132852.79915541,0.0121090822319188,0.510924922973357,0.0121090822319188,100000000,0.25,100000,0.577350269189626,1
2.94,32852.7991554104,-100000,-100000,0.0047,0.00130265231394369,0.00130265231394369,0.00730530462788738,0.00226489845743623,55715.7336148632,132852.79915541,0.0121929431841392,0.510998079412925,0.0121929431841392,100000000,0.25,100000,0.577350269189626,1
2.96,32852.7991554105,-100000,-100000,0.0048,0.00127686088561315,0.00127686088561315,0.0073537217712263,0.00234875940965426,55715.7336148632,132852.79915541,0.0122768041363595,0.511071239394605,0.0122768041363595,100000000,0.25,100000,0.577350269189626,1
2.98,32852.7991554105,-100000,-100000,0.0049,0.00125106945728261,0.00125106945728261,0.00740213891456522,0.00243262036187244,55715.7336148632,132852.79915541,0.0123606650885799,0.511144402918569,0.0123606650885799,100000000,0.25,100000,0.577350269189626,1
3,32852.7991554105,-100000,-100000,0.005,0.00122527802895207,0.00122527802895207,0.00745055605790415,0.00251648131409077,55715.7336148632,132852.79915541,0.0124445260408002,0.511217569984986,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3,32852.7991554105,-100000,-100000,0.005,0.00122527802895207,0.00122527802895207,0.00745055605790415,0.00251648131409077,55715.7336148632,132852.79915541,0.0124445260408002,0.511217569984986,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.02,7852.79915541043,-100000,-100000,0.0049,0.00125027802895207,0.00125027802895207,0.00740055605790415,0.00243314798075946,64049.0669481966,107852.79915541,0.0124445260408002,0.511142010995478,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.04,-17147.2008445896,-100000,-100000,0.0048,0.00127527802895207,0.00127527802895207,0.00735055605790415,0.00234981464742828,72382.4002815299,82852.7991554105,0.0124445260408002,0.511066455783824,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.06,-42147.2008445896,-100000,-100000,0.0047,0.00130027802895207,0.00130027802895207,0.00730055605790415,0.00226648131409726,80715.7336148632,57852.7991554104,0.0124445260408002,0.510990904349836,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.08,-67147.2008445896,-100000,-100000,0.0046,0.00132527802895207,0.00132527802895207,0.00725055605790415,0.00218314798076642,89049.0669481966,32852.7991554104,0.0124445260408002,0.510915356693326,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.1,-92147.2008445896,-100000,-100000,0.0045,0.00135027802895207,0.00135027802895207,0.00720055605790415,0.00209981464743578,97382.4002815299,7852.7991554104,0.0124445260408002,0.510839812814104,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.12,-117147.20084459,-100000,-100000,0.0044,0.00137527802895207,0.00137527802895207,0.00715055605790415,0.00201648131410536,105715.733614863,17147.2008445896,0.0124445260408002,0.510764272711982,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.14,-142147.20084459,-100000,-100000,0.0043,0.00140027802895207,0.00140027802895207,0.00710055605790415,0.00193314798077519,114049.066948197,42147.2008445896,0.0124445260408002,0.51068873638677,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.16,-167147.20084459,-100000,-100000,0.0042,0.00142527802895207,0.00142527802895207,0.00705055605790415,0.00184981464744531,122382.40028153,67147.2008445896,0.0124445260408002,0.51061320383828,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.18,-192147.20084459,-100000,-100000,0.0041,0.00145027802895207,0.00145027802895207,0.00700055605790415,0.00176648131411575,130715.733614863,92147.2008445896,0.0124445260408002,0.510537675066323,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.2,-217147.20084459,-100000,-100000,0.004,0.00147527802895207,0.00147527802895207,0.00695055605790415,0.00168314798078656,139049.066948197,117147.20084459,0.0124445260408002,0.51046215007071,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.22,-242147.20084459,-100000,-100000,0.0039,0.00150027802895207,0.00150027802895207,0.00690055605790415,0.00159981464745781,147382.40028153,142147.20084459,0.0124445260408002,0.510386628851253,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.24,-267147.20084459,-100000,-100000,0.0038,0.00152527802895208,0.00152527802895207,0.00685055605790415,0.00151648131412956,155715.733614863,167147.20084459,0.0124445260408002,0.510311111407762,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.26,-292147.200844589,-100000,-100000,0.0037,0.00155027802895207,0.00155027802895207,0.00680055605790415,0.00143314798080191,164049.066948196,192147.200844589,0.0124445260408002,0.510235597740049,0.0124445260408002,100000000,0.25,100000,0.577350269189626,1
3.28,-310741.276365423,-100000,-100000,0.0036,0.00159084366523461,0.00159084366523461,0.00678168733046922,0.00133943755662077,170247.092121808,210741.276365423,0.0124762562132525,0.510207100820174,0.0124762562132525,100000000,0.25,100000,0.577350269189626,1
3.3,-319266.992511256,-100000,-100000,0.0035,0.00165587421996924,0.00165587421996924,0.00681174843993848,0.00122941718680758,173088.997503752,219266.992511256,0.0125578575292561,0.510252500485515,0.0125578575292561,100000000,0.25,100000,0.577350269189626,1
3.32,-321329.818032089,-100000,-100000,0.0034,0.00173660883196052,0.00173660883196052,0.00687321766392103,0.00110892744549314,173776.606010696,221329.818032089,0.0126714711855142,0.510345337893363,0.0126714711855142,100000000,0.25,100000,0.577350269189626,1
3.34,-319855.534177923,-100000,-100000,0.0033,0.00182593819997832,0.00182593819997832,0.00695187639995663,0.000982707866831756,173285.178059308,219855.534177923,0.0128026050437066,0.510464142013673,0.0128026050437066,100000000,0.25,100000,0.577350269189626,1
3.36,-317090.234698756,-100000,-100000,0.0032,0.00191840458275787,0.00191840458275787,0.00703680916551574,0.000854396945001342,172363.411566252,217090.234698756,0.0129401336304902,0.510592429629062,0.0129401336304902,100000000,0.25,100000,0.577350269189626,1
3.38,-314600.325844589,-100000,-100000,0.0031,0.00201020179899975,0.00201020179899974,0.00712040359799949,0.000726532134203918,171533.441948196,214600.325844589,0.0130762981374987,0.510718705334811,0.0130762981374987,100000000,0.25,100000,0.577350269189626,1
3.4,-313272.526365423,-100000,-100000,0.003,0.00209917522736985,0.00209917522736984,0.00719835045473969,0.000600549848666594,171090.842121808,213272.526365423,0.0132067064213426,0.510836461538866,0.0132067064213426,100000000,0.25,100000,0.577350269189626,1
3.42,-313313.867511256,-100000,-100000,0.0029,0.00218482180649942,0.00218482180649941,0.00726964361299883,0.000476785462644197,171104.622503752,213313.867511256,0.0133303330036096,0.510944178461833,0.0133303330036096,100000000,0.25,100000,0.577350269189626,1
3.44,-314251.693032089,-100000,-100000,0.0028,0.00226829003498505,0.00226829003498505,0.00733658006997009,0.000354473310427573,171417.231010696,214251.693032089,0.0134495190708639,0.511045324136987,0.0134495190708639,100000000,0.25,100000,0.577350269189626,1
